date,AC_W,Curr_Short_Battery,Curr_Long_Battery,Projected_Power_Production,Season,Predicted_Power_Consumption,Select_Storage_Battery,Select_Supply_Battery,Light_Control,,,,,,,,,,,,,
2023-01-01 0:00,0,2974.9995,200000,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-01 1:00,0,2974.9995,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-01 2:00,0,2869.683552,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-01 3:00,0,2764.367604,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-01 4:00,0,2659.051656,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-01 5:00,0,2553.735709,199825,15.506854,0,0,Stop Storage,Short,1,,,,,,,,,,,,한계돌파 조건 비율 : %,
2023-01-01 6:00,0,2448.419761,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,80,
2023-01-01 7:00,13.86,2343.103813,199825,28.340084,0,0,Short,Short,1,,,,,,,단위 : kwh,,,최소 단기 배터리 용량 : %,최대 단기 배터리 용량 : %,한계돌파 단기 배터리 용량 : %,
2023-01-01 8:00,90.24,2250.261865,199825,126.01258,0,1,Short,Stop Supply,0,,,,,,단기 배터리 용량,"9,916.67",,겨울,0.3,0.8,0.9,0.15
2023-01-01 9:00,249.4,2331.477865,199825,66.07444,0,1,Short,Stop Supply,0,,,,,,장기 배터리 용량,1000000,,봄,0.25,0.75,0.85,0.1
2023-01-01 10:00,463.4,2555.937865,199825,39.352318,0,1,Short,Stop Supply,0,,,,,,단기 배터리 초기 전력 보유 수치,2974.9995,,여름,0.2,0.7,0.8,0.05
2023-01-01 11:00,517.55,2972.997865,199825,0,0,1,Short,Stop Supply,0,,,,,,장기 배터리 초기 전력 보유 수치,200000,,가을,0.25,0.75,0.85,0.1
2023-01-01 12:00,511.44,3438.792865,199825,0,0,1,Short,Stop Supply,0,,,,,,가로등 소비 전력,0.15,,,,,,
2023-01-01 13:00,455.23,3899.088865,199825,0,0,1,Short,Stop Supply,0,,,,,,가로등 개수(최대 828개),700,,,,,,
2023-01-01 14:00,339.61,4308.795865,199825,0,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-01 15:00,173.67,4614.444865,199825,12.827225,0,1,Short,Stop Supply,0,,,,,,,단위 : %,,,가로등 켜지는 시각 : 시간,가로등 켜지는 시각 : 분,가로등 꺼지는 시각 : 시간,가로등 꺼지는 시각 : 분
2023-01-01 16:00,53.57,4770.747865,199825,9.431519,0,1,Short,Stop Supply,0,,,,,,단기 배터리 저장 효율,0.9,,겨울,17,0,7,0
2023-01-01 17:00,13.55,4818.960865,199825,20.859808,0,0,Short,Short,1,,,,,,단기 배터리 공급 효울,1.003009027,,봄,18,0,6,0
2023-01-01 18:00,0,4725.839917,199825,4.2156415,0,0,Stop Storage,Short,1,,,,,,장기 배터리 저장 효율,0.658,,여름,20,0,5,0
2023-01-01 19:00,0,4620.523969,199825,13.116907,0,0,Stop Storage,Short,1,,,,,,장기 배터리 공급 효율,1.666666667,,가을,18,0,6,0
2023-01-01 20:00,0,4515.208022,199825,14.998084,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-01 21:00,0,4409.892074,199825,11.467252,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-01 22:00,0,4304.576126,199825,8.664011,0,0,Stop Storage,Short,1,,,,,,데이터상 단기 배터리 용량 최대 수치,"8,402 ",,,,,,
2023-01-01 23:00,0,4199.260178,199825,19.219885,0,0,Stop Storage,Short,1,,,,,,데이터상 단기 배터리 용량 최소 수치,392 ,,,,,,
2023-01-02 0:00,0,4093.94423,199825,6.761246,0,0,Stop Storage,Short,1,,,,,,데이터상 장기 배터리 용량 최대 수치,"259,299 ",,,,,,
2023-01-02 1:00,0,3988.628282,199825,0,0,0,Stop Storage,Short,1,,,,,,데이터상 장기 배터리 용량 최소 수치,"174,281 ",,,,,,
2023-01-02 2:00,0,3883.312335,199825,9.7133255,0,0,Stop Storage,Short,1,,,,,,데이터상 단기 배터리 저장 수,"2,205 ",8760,,,,,
2023-01-02 3:00,0,3777.996387,199825,0,0,0,Stop Storage,Short,1,,,,,,데이터상 장기 배터리 저장 수,979 ,,,,,,
2023-01-02 4:00,0,3672.680439,199825,0,0,0,Stop Storage,Short,1,,,,,,데이터상 배터리 저장 중지 수,"5,576 ",,,,,,
2023-01-02 5:00,0,3567.364491,199825,9.136276,0,0,Stop Storage,Short,1,,,,,,데이터상 단기 배터리 공급 수,"3,860 ",8760,,,,,
2023-01-02 6:00,0,3462.048543,199825,2.8101797,0,0,Stop Storage,Short,1,,,,,,데이터상 장기 배터리 공급 수,789 ,,,,,,
2023-01-02 7:00,10.54,3356.732595,199825,1.8037707,0,0,Short,Short,1,,,,,,데이터상 배터리 저장 중지 수,"4,111 ",,,,,,
2023-01-02 8:00,81.11,3260.902647,199825,24.13748,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-02 9:00,214.2,3333.901647,199825,35.60616,0,1,Short,Stop Supply,0,,,,,,"EMS 전, 장, 단기 전력 수치 합",202974.9995,,,,,,
2023-01-02 10:00,0,3526.681647,199825,522.15784,0,1,Stop Storage,Stop Supply,0,,,,,,"EMS 이후 장, 단기 전력 수치 합",264885.3586,,,,,,
2023-01-02 11:00,46.16,3526.681647,199825,3.858139,0,1,Short,Stop Supply,0,,,,,,이윤,61910.35909,,,,,,
2023-01-02 12:00,0,3568.225647,199825,8.942176,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-02 13:00,0,3568.225647,199825,0,0,1,Stop Storage,Stop Supply,0,,,,,,가로등 총 작동 시간,4649,,,,,,
2023-01-02 14:00,0,3568.225647,199825,0,0,1,Stop Storage,Stop Supply,0,,,,,,태양광 총 충전 시간,4111,,,,,,
2023-01-02 15:00,0,3568.225647,199825,0,0,1,Stop Storage,Stop Supply,0,,,,,,총,8760,,,,,,
2023-01-02 16:00,0,3568.225647,199825,0,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-02 17:00,3.47,3568.225647,199825,0,0,0,Short,Short,1,,,,,,단기 배터리 공급 수,3860,4649,,,,,
2023-01-02 18:00,0,3466.0327,199825,0,0,0,Stop Storage,Short,1,,,,,,장기 배터리 공급 수,789,,,,,,
2023-01-02 19:00,0,3360.716752,199825,0,0,0,Stop Storage,Short,1,,,,,,단기 배터리 저장 수,2205,3184,,,,,
2023-01-02 20:00,0,3255.400804,199825,0,0,0,Stop Storage,Short,1,,,,,,단기 배터리 공급 수,979,,,,,,
2023-01-02 21:00,0,3150.084856,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-02 22:00,0,3044.768908,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-02 23:00,0,2939.45296,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 0:00,0,2834.137013,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 1:00,0,2728.821065,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 2:00,0,2623.505117,199825,17.155207,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 3:00,0,2518.189169,199825,10.01477,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 4:00,0,2412.873221,199825,26.87991,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 5:00,0,2307.557273,199825,35.99779,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 6:00,0,2202.241325,199825,31.884003,0,0,Stop Storage,Short,1,,,,,,264885.3586,,,,,,,
2023-01-03 7:00,0,2096.925378,199825,0,0,0,Stop Storage,Short,1,,,,,,264885.3586,,,,,,,
2023-01-03 8:00,0,1991.60943,199825,33.936813,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 9:00,0,1991.60943,199825,0,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 10:00,218.06,1991.60943,199825,481.47025,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 11:00,0,2187.86343,199825,0,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 12:00,0,2187.86343,199825,640.21,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 13:00,0,2187.86343,199825,549.1067,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 14:00,0,2187.86343,199825,516.7891,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 15:00,0,2187.86343,199825,238.54616,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 16:00,0,2187.86343,199825,17.537077,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-03 17:00,0,2187.86343,199825,22.456684,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 18:00,0,2082.547482,199825,34.270157,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 19:00,0,1977.231534,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 20:00,0,1871.915586,199825,38.573715,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 21:00,0,1766.599638,199825,23.919437,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 22:00,0,1661.283691,199825,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-03 23:00,0,1555.967743,199825,8.021511,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-04 0:00,0,1450.651795,199825,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 1:00,0,1450.651795,199650,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 2:00,0,1450.651795,199475,11.381304,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 3:00,0,1450.651795,199300,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 4:00,0,1450.651795,199125,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 5:00,0,1450.651795,198950,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 6:00,0,1450.651795,198775,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 7:00,0,1450.651795,198600,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 8:00,0,1450.651795,198425,68.71017,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 9:00,0,1450.651795,198425,296.47586,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 10:00,124.48,1450.651795,198425,427.88907,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 11:00,0,1562.683795,198425,546.13025,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 12:00,46.02,1562.683795,198425,547.12244,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 13:00,36.5,1604.101795,198425,490.09628,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 14:00,59.77,1636.951795,198425,474.0757,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 15:00,20.47,1690.744795,198425,262.614,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 16:00,0,1709.167795,198425,34.25236,0,1,Stop Storage,Stop Supply,0,,,,,,,,,,,,,
2023-01-04 17:00,3.49,1709.167795,198425,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-04 18:00,0,1606.992847,198425,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-04 19:00,0,1501.676899,198425,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-04 20:00,0,1396.360951,198425,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 21:00,0,1396.360951,198250,21.0806,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 22:00,0,1396.360951,198075,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-04 23:00,0,1396.360951,197900,13.980232,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 0:00,0,1396.360951,197725,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 1:00,0,1396.360951,197550,6.9960785,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 2:00,0,1396.360951,197375,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 3:00,0,1396.360951,197200,4.0162373,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 4:00,0,1396.360951,197025,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 5:00,0,1396.360951,196850,8.929807,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 6:00,0,1396.360951,196675,0,0,0,Stop Storage,Long,1,,,,,,,,,,,,,
2023-01-05 7:00,17.44,1396.360951,196500,8.530857,0,0,Short,Long,1,,,,,,,,,,,,,
2023-01-05 8:00,98.45,1412.056951,196325,74.14879,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 9:00,256.09,1500.661951,196325,328.70538,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 10:00,464.03,1731.142951,196325,495.28616,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 11:00,514.69,2148.769951,196325,574.45905,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 12:00,516.02,2611.990951,196325,594.6494,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 13:00,448.83,3076.408951,196325,546.4932,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 14:00,337.45,3480.355951,196325,407.20364,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 15:00,175,3784.060951,196325,190.9751,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 16:00,54.15,3941.560951,196325,68.13873,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-05 17:00,10.35,3990.295951,196325,21.72707,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-05 18:00,0,3894.295004,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-05 19:00,0,3788.979056,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-05 20:00,0,3683.663108,196325,14.223557,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-05 21:00,0,3578.34716,196325,12.741923,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-05 22:00,0,3473.031212,196325,1.2907102,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-05 23:00,0,3367.715264,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 0:00,0,3262.399316,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 1:00,0,3157.083369,196325,8.143905,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 2:00,0,3051.767421,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 3:00,0,2946.451473,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 4:00,0,2841.135525,196325,4.464494,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 5:00,0,2735.819577,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 6:00,0,2630.503629,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 7:00,17.25,2525.187682,196325,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-06 8:00,85.9,2435.396734,196325,13.897576,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 9:00,254.09,2512.706734,196325,144.38228,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 10:00,449.84,2741.387734,196325,311.6449,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 11:00,499.93,3146.243734,196325,383.5082,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 12:00,497.73,3596.180734,196325,413.1031,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 13:00,426.71,4044.137734,196325,377.547,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 14:00,278.81,4428.176734,196325,326.10025,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 15:00,147.28,4679.105734,196325,167.11182,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 16:00,65.31,4811.657734,196325,3.5295584,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-06 17:00,13.99,4870.436734,196325,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-06 18:00,0,4777.711786,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 19:00,0,4672.395838,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 20:00,0,4567.07989,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 21:00,0,4461.763942,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 22:00,0,4356.447994,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-06 23:00,0,4251.132047,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 0:00,0,4145.816099,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 1:00,0,4040.500151,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 2:00,0,3935.184203,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 3:00,0,3829.868255,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 4:00,0,3724.552307,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 5:00,0,3619.23636,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 6:00,0,3513.920412,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 7:00,3.44,3408.604464,196325,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-07 8:00,63.81,3306.384516,196325,50.263367,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 9:00,133.67,3363.813516,196325,369.10263,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 10:00,345.65,3484.116516,196325,503.01868,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 11:00,433.92,3795.201516,196325,574.15063,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 12:00,440.57,4185.729516,196325,599.85565,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 13:00,373.53,4582.242516,196325,563.239,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 14:00,300.91,4918.419516,196325,447.65884,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 15:00,167.96,5189.238516,196325,259.7213,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 16:00,61.27,5340.402516,196325,80.50423,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-07 17:00,13.67,5395.545516,196325,46.32803,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-07 18:00,0,5302.532568,196325,16.045044,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 19:00,0,5197.21662,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 20:00,0,5091.900673,196325,9.696222,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 21:00,0,4986.584725,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 22:00,0,4881.268777,196325,0.30396682,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-07 23:00,0,4775.952829,196325,23.352041,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 0:00,0,4670.636881,196325,16.816803,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 1:00,0,4565.320933,196325,15.312268,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 2:00,0,4460.004985,196325,4.05325,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 3:00,0,4354.689038,196325,6.088449,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 4:00,0,4249.37309,196325,13.801105,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 5:00,0,4144.057142,196325,8.255281,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 6:00,0,4038.741194,196325,15.621261,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 7:00,13.75,3933.425246,196325,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-08 8:00,65.06,3840.484298,196325,45.04493,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 9:00,311.76,3899.038298,196325,204.87518,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 10:00,474.55,4179.622298,196325,380.1199,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 11:00,526.65,4606.717298,196325,482.0092,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 12:00,518.31,5080.702298,196325,402.5356,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 13:00,452.82,5547.181298,196325,219.00978,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 14:00,334.93,5954.719298,196325,0,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 15:00,175.14,6256.156298,196325,36.065266,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 16:00,59.14,6413.782298,196325,0,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-08 17:00,10.29,6467.008298,196325,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-08 18:00,0,6370.953351,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 19:00,0,6265.637403,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 20:00,0,6160.321455,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 21:00,0,6055.005507,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 22:00,0,5949.689559,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-08 23:00,0,5844.373611,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 0:00,0,5739.057663,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 1:00,0,5633.741716,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 2:00,0,5528.425768,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 3:00,0,5423.10982,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 4:00,0,5317.793872,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 5:00,0,5212.477924,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 6:00,0,5107.161976,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 7:00,3.44,5001.846029,196325,0.21089602,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-09 8:00,53.73,4899.626081,196325,100.475975,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 9:00,141.98,4947.983081,196325,320.89154,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 10:00,300.97,5075.765081,196325,481.91064,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 11:00,480.73,5346.638081,196325,548.7426,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 12:00,349.91,5779.295081,196325,554.16034,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 13:00,223.23,6094.214081,196325,492.39212,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 14:00,111.16,6295.121081,196325,386.29498,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 15:00,125.54,6395.165081,196325,232.2654,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 16:00,45.82,6508.151081,196325,50.85621,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-09 17:00,10.25,6549.389081,196325,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-09 18:00,0,6453.298133,196325,0.7319582,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 19:00,0,6347.982185,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 20:00,0,6242.666237,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 21:00,0,6137.350289,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 22:00,0,6032.034342,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-09 23:00,0,5926.718394,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 0:00,0,5821.402446,196325,27.193434,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 1:00,0,5716.086498,196325,13.837262,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 2:00,0,5610.77055,196325,14.819178,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 3:00,0,5505.454602,196325,7.1958933,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 4:00,0,5400.138654,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 5:00,0,5294.822707,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 6:00,0,5189.506759,196325,16.930397,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 7:00,13.81,5084.190811,196325,30.377926,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-10 8:00,102.57,4991.303863,196325,171.17958,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 9:00,272.7,5083.616863,196325,384.28635,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 10:00,473.93,5329.046863,196325,518.7227,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 11:00,529.09,5755.583863,196325,561.9475,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 12:00,539.59,6231.764863,196325,585.3021,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 13:00,481.09,6717.395863,196325,550.015,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 14:00,365.54,7150.376863,196325,415.1869,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 15:00,197.76,7479.362863,196325,257.62314,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 16:00,62.46,7657.346863,196325,42.122723,0,1,Short,Stop Supply,0,,,,,,,,,,,,,
2023-01-10 17:00,13.67,7713.560863,196325,0,0,0,Short,Short,1,,,,,,,,,,,,,
2023-01-10 18:00,0,7620.547915,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
2023-01-10 19:00,0,7515.231967,196325,0,0,0,Stop Storage,Short,1,,,,,,,,,,,,,
